#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶Sanofi и GSK переносят публикацию данных о бустерной дозе вакцины от COVID-19
6-7	248-256	препарат	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-8	257-269	обеспечивает	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-9	270-277	хороший	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-10	278-286	иммунный	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-11	287-292	ответ	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-12	292-293	.	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Sanofi и GlaxoSmithKline заявили о том, что ожидают данных III фазы клинических испытаний бустерной дозы вакцины от COVID-19 в I квартале следующего года, об этом говорится на сайте компании.
7-1	299-300	¶	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-2	300-306	Sanofi	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-3	307-308	и	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-4	309-324	GlaxoSmithKline	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-5	325-332	заявили	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-6	333-334	о	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-7	335-338	том	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-8	338-339	,	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-9	340-343	что	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-10	344-351	ожидают	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-11	352-358	данных	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-12	359-362	III	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-13	363-367	фазы	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-14	368-379	клинических	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-15	380-389	испытаний	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-16	390-399	бустерной	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-17	400-404	дозы	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-18	405-412	вакцины	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-19	413-415	от	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-20	416-421	COVID	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-21	421-422	-	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-22	422-424	19	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-23	425-426	в	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-24	427-428	I	_	*[3]	Quarter[3]	-[3]	-[3]	1[3]	*[3]	*[14]	*[27]	Date[41]	*[41]	Quarter[41]	*[41]	*	*	*	*	*	*	*	1Y	8-6[42_41]	
7-25	429-437	квартале	_	*[3]	Quarter[3]	-[3]	-[3]	1[3]	*[3]	*[14]	*[27]	Date[41]	*[41]	Quarter[41]	*[41]	_	_	_	_	_	_	_	_	_	
7-26	438-448	следующего	_	*[4]	Year[4]	DA[4]	1[4]	*[4]	*[4]	*[14]	*[27]	Date[41]	*[41]	Quarter[41]	*[41]	_	_	_	_	_	_	_	_	_	
7-27	449-453	года	_	*[4]	Year[4]	DA[4]	1[4]	*[4]	*[4]	*[14]	*[27]	Date[41]	*[41]	Quarter[41]	*[41]	_	_	_	_	_	_	_	_	_	
7-28	453-454	,	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-29	455-457	об	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-30	458-462	этом	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-31	463-472	говорится	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-32	473-475	на	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-33	476-481	сайте	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-34	482-490	компании	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-35	490-491	.	_	_	_	_	_	_	_	*[14]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Ранее данные планировалось получить к концу этого года.
8-1	492-497	Ранее	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-2	498-504	данные	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-3	505-518	планировалось	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-4	519-527	получить	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-5	528-529	к	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	530-535	концу	_	*	Phase	*	*	END	*	*[14]	*[28]	Date[42]	*[42]	Year[42]	*[42]	_	_	_	_	_	_	_	_	_	
8-7	536-541	этого	_	*[5]	Year[5]	DA[5]	1[5]	*[5]	*[5]	*[14]	*[28]	Date[42]	*[42]	Year[42]	*[42]	_	_	_	_	_	_	_	_	_	
8-8	542-546	года	_	*[5]	Year[5]	DA[5]	1[5]	*[5]	*[5]	*[14]	*[28]	Date[42]	*[42]	Year[42]	*[42]	_	_	_	_	_	_	_	_	_	
8-9	546-547	.	_	_	_	_	_	_	_	*[14]	*[28]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Компании отметили, что им нужно больше времени, чтобы протестировать препарат на большем количестве людей, прежде чем они смогут предоставить данные регуляторам.
9-1	551-552	¶	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-2	552-560	Компании	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	561-569	отметили	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-4	569-570	,	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	571-574	что	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	575-577	им	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	578-583	нужно	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-8	584-590	больше	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-9	591-598	времени	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	598-599	,	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-11	600-605	чтобы	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	606-620	протестировать	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-13	621-629	препарат	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-14	630-632	на	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-15	633-640	большем	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-16	641-651	количестве	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-17	652-657	людей	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-18	657-658	,	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-19	659-665	прежде	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-20	666-669	чем	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-21	670-673	они	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-22	674-680	смогут	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-23	681-693	предоставить	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-24	694-700	данные	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-25	701-712	регуляторам	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-26	712-713	.	_	_	_	_	_	_	_	*[15]	*[29]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=«Чтобы предоставить регулирующим органам необходимые данные для подачи [заявки] на бустерную вакцину, испытания будут продолжаться, результаты ожидаются в I квартале 2022 года», — пишут Sanofi и GSK.
10-1	714-715	«	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-2	715-720	Чтобы	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-3	721-733	предоставить	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-4	734-746	регулирующим	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-5	747-754	органам	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-6	755-766	необходимые	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-7	767-773	данные	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-8	774-777	для	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-9	778-784	подачи	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-10	785-786	[	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-11	786-792	заявки	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-12	792-793	]	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-13	794-796	на	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-14	797-806	бустерную	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-15	807-814	вакцину	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-16	814-815	,	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-17	816-825	испытания	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-18	826-831	будут	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-19	832-844	продолжаться	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-20	844-845	,	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-21	846-856	результаты	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-22	857-866	ожидаются	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-23	867-868	в	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-24	869-870	I	_	*[6]	Quarter[6]	-[6]	-[6]	1[6]	*[6]	*[15]	*[30]	Date[43]	*[43]	Quarter[43]	*[43]	_	_	_	_	_	_	_	_	_	
10-25	871-879	квартале	_	*[6]	Quarter[6]	-[6]	-[6]	1[6]	*[6]	*[15]	*[30]	Date[43]	*[43]	Quarter[43]	*[43]	_	_	_	_	_	_	_	_	_	
10-26	880-884	2022	_	*[7]	Year[7]	-[7]	-[7]	2022[7]	*[7]	*[15]	*[30]	Date[43]	*[43]	Quarter[43]	*[43]	_	_	_	_	_	_	_	_	_	
10-27	885-889	года	_	*[7]	Year[7]	-[7]	-[7]	2022[7]	*[7]	*[15]	*[30]	Date[43]	*[43]	Quarter[43]	*[43]	_	_	_	_	_	_	_	_	_	
10-28	889-890	»	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-29	890-891	,	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-30	892-893	—	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-31	894-899	пишут	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-32	900-906	Sanofi	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-33	907-908	и	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-34	909-912	GSK	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-35	912-913	.	_	_	_	_	_	_	_	*[15]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶При этом французский и британский производители заявили, что согласно предварительным данным бустерная вакцина обеспечивает сильный иммунный ответ, а проблем безопасности выявлено не было.
11-1	917-918	¶	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-2	918-921	При	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-3	922-926	этом	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-4	927-938	французский	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-5	939-940	и	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-6	941-951	британский	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-7	952-965	производители	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-8	966-973	заявили	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-9	973-974	,	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-10	975-978	что	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-11	979-987	согласно	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-12	988-1003	предварительным	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-13	1004-1010	данным	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-14	1011-1020	бустерная	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-15	1021-1028	вакцина	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-16	1029-1041	обеспечивает	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-17	1042-1049	сильный	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-18	1050-1058	иммунный	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-19	1059-1064	ответ	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-20	1064-1065	,	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-21	1066-1067	а	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-22	1068-1075	проблем	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-23	1076-1088	безопасности	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-24	1089-1097	выявлено	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-25	1098-1100	не	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-26	1101-1105	было	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-27	1105-1106	.	_	_	_	_	_	_	_	*[16]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Бустерная прививка была протестирована на пациентах всех возрастных групп, которые до того получили одну из четырех вакцин — AstraZeneca, Johnson & Johnson, Moderna и Pfizer.
12-1	1110-1111	¶	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-2	1111-1120	Бустерная	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-3	1121-1129	прививка	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-4	1130-1134	была	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-5	1135-1149	протестирована	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-6	1150-1152	на	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-7	1153-1162	пациентах	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-8	1163-1167	всех	_	_	_	_	_	_	_	*[17]	*[32]	_	_	_	_	_	_	_	_	_	_	_	_	_	
