#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-20
3-10	98-99	.	_	_	_	_	_	_	_	_	_	_	*[7]	*[16]	_	_	_	_	

#Text=¶Президент России Владимир Путин в ходе послания Федеральному собранию обратил внимание на проблему переработки мусора в стране.
4-1	103-104	¶	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-2	104-113	Президент	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-3	114-120	России	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-4	121-129	Владимир	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-5	130-135	Путин	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-6	136-137	в	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-7	138-142	ходе	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-8	143-151	послания	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-9	152-164	Федеральному	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-10	165-173	собранию	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-11	174-181	обратил	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-12	182-190	внимание	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-13	191-193	на	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-14	194-202	проблему	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-15	203-214	переработки	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-16	215-221	мусора	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-17	222-223	в	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-18	224-230	стране	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
4-19	230-231	.	_	_	_	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	

#Text=Напомнив, что с 1 января в стране началась мусорная реформа, он заметил: "Если все сведется к росту платы за вывоз мусора – это не работа, а профанация", передает "Уралинформбюро".
5-1	232-240	Напомнив	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-2	240-241	,	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-3	242-245	что	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-4	246-247	с	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-5	248-249	1	_	_	_	_	*	Day	-	-	1	*	*[8]	*[18]	Date[28]	*[28]	Day[28]	*[28]	
5-6	250-256	января	_	_	_	_	*	MonthName	DA	4	ЯНВАРЬ	*	*[8]	*[18]	Date[28]	*[28]	Day[28]	*[28]	
5-7	257-258	в	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-8	259-265	стране	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-9	266-274	началась	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-10	275-283	мусорная	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-11	284-291	реформа	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-12	291-292	,	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-13	293-295	он	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-14	296-303	заметил	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-15	303-304	:	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-16	305-306	"	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-17	306-310	Если	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-18	311-314	все	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-19	315-323	сведется	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-20	324-325	к	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-21	326-331	росту	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-22	332-337	платы	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-23	338-340	за	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-24	341-346	вывоз	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-25	347-353	мусора	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-26	354-355	–	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-27	356-359	это	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-28	360-362	не	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-29	363-369	работа	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-30	369-370	,	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-31	371-372	а	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-32	373-383	профанация	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-33	383-384	"	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-34	384-385	,	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-35	386-394	передает	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-36	395-396	"	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-37	396-410	Уралинформбюро	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-38	410-411	"	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	
5-39	411-412	.	_	_	_	_	_	_	_	_	_	_	*[8]	*[18]	_	_	_	_	

#Text=¶"Люди должны видеть, за что они платят немалые деньги и какие реальные изменения происходят", – подчеркнул глава государства.
6-1	416-417	¶	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-2	417-418	"	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-3	418-422	Люди	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-4	423-429	должны	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-5	430-436	видеть	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-6	436-437	,	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-7	438-440	за	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-8	441-444	что	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-9	445-448	они	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-10	449-455	платят	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-11	456-463	немалые	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-12	464-470	деньги	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-13	471-472	и	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-14	473-478	какие	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-15	479-487	реальные	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-16	488-497	изменения	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-17	498-508	происходят	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-18	508-509	"	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-19	509-510	,	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-20	511-512	–	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-21	513-523	подчеркнул	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-22	524-529	глава	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-23	530-541	государства	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
6-24	541-542	.	_	_	_	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	

#Text=¶Путин также призвал навести порядок в сфере обращения с твердыми коммунальными отходами (ТКО), избавившись от "мутных структур", которые не несут никакой ответственности, а только получают сверхприбыли, сваливая мусор, где и как придется.
7-1	546-547	¶	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-2	547-552	Путин	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-3	553-558	также	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-4	559-566	призвал	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-5	567-574	навести	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-6	575-582	порядок	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-7	583-584	в	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-8	585-590	сфере	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-9	591-600	обращения	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-10	601-602	с	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-11	603-611	твердыми	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-12	612-625	коммунальными	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-13	626-634	отходами	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-14	635-636	(	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-15	636-639	ТКО	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-16	639-640	)	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-17	640-641	,	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-18	642-653	избавившись	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-19	654-656	от	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-20	657-658	"	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-21	658-664	мутных	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-22	665-673	структур	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-23	673-674	"	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-24	674-675	,	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-25	676-683	которые	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-26	684-686	не	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-27	687-692	несут	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-28	693-700	никакой	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-29	701-716	ответственности	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-30	716-717	,	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-31	718-719	а	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-32	720-726	только	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-33	727-735	получают	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-34	736-748	сверхприбыли	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-35	748-749	,	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-36	750-758	сваливая	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-37	759-764	мусор	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-38	764-765	,	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-39	766-769	где	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-40	770-771	и	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-41	772-775	как	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-42	776-784	придется	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	
7-43	784-785	.	_	_	_	_	_	_	_	_	_	_	*[10]	*[20]	_	_	_	_	

#Text=¶"В ближайшие два года должны быть закрыты и рекультивированы 30 крупных свалок в черте городов.
8-1	789-790	¶	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-2	790-791	"	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-3	791-792	В	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-4	793-802	ближайшие	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-5	803-806	два	_	_	_	P???[2]	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-6	807-811	года	_	_	_	P???[2]	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-7	812-818	должны	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-8	819-823	быть	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-9	824-831	закрыты	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-10	832-833	и	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-11	834-850	рекультивированы	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-12	851-853	30	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-13	854-861	крупных	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-14	862-868	свалок	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-15	869-870	в	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-16	871-876	черте	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-17	877-884	городов	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	
8-18	884-885	.	_	_	_	_	_	_	_	_	_	_	*[11]	*[21]	_	_	_	_	

#Text=А через шесть лет – все остальные.
9-1	886-887	А	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-2	888-893	через	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-3	894-899	шесть	_	_	_	P???[3]	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-4	900-903	лет	_	_	_	P???[3]	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-5	904-905	–	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-6	906-909	все	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-7	910-919	остальные	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	
9-8	919-920	.	_	_	_	_	_	_	_	_	_	_	*[11]	*[22]	_	_	_	_	

#Text=Надо повысить долю обработки отходов с сегодняшних 8-9% до 60%", – добавил президент.
10-1	921-925	Надо	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-2	926-934	повысить	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-3	935-939	долю	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-4	940-949	обработки	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-5	950-957	отходов	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-6	958-959	с	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-7	960-971	сегодняшних	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-8	972-973	8	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-9	973-974	-	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-10	974-975	9	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-11	975-976	%	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-12	977-979	до	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-13	980-982	60	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-14	982-983	%	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-15	983-984	"	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-16	984-985	,	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-17	986-987	–	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-18	988-995	добавил	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-19	996-1005	президент	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	
10-20	1005-1006	.	_	_	_	_	_	_	_	_	_	_	*[11]	*[23]	_	_	_	_	

#Text=¶Запущенная с наступлением текущего года новая система по обращению с ТКО повлекла за собой значительный рост платежей за вывоз и утилизацию мусора, что вызвало недовольство россиян и протесты по всей стране.
11-1	1010-1011	¶	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-2	1011-1021	Запущенная	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-3	1022-1023	с	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-4	1024-1036	наступлением	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-5	1037-1045	текущего	_	_	_	_	*[4]	Year[4]	D[4]	1[4]	*[4]	*[4]	*[12]	*[24]	Date[29]	*[29]	Year[29]	*[29]	
11-6	1046-1050	года	_	_	_	_	*[4]	Year[4]	D[4]	1[4]	*[4]	*[4]	*[12]	*[24]	Date[29]	*[29]	Year[29]	*[29]	
11-7	1051-1056	новая	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-8	1057-1064	система	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-9	1065-1067	по	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-10	1068-1077	обращению	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-11	1078-1079	с	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-12	1080-1083	ТКО	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-13	1084-1092	повлекла	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-14	1093-1095	за	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-15	1096-1101	собой	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-16	1102-1114	значительный	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-17	1115-1119	рост	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-18	1120-1128	платежей	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-19	1129-1131	за	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-20	1132-1137	вывоз	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-21	1138-1139	и	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-22	1140-1150	утилизацию	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-23	1151-1157	мусора	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-24	1157-1158	,	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-25	1159-1162	что	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-26	1163-1170	вызвало	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-27	1171-1183	недовольство	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-28	1184-1191	россиян	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-29	1192-1193	и	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-30	1194-1202	протесты	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-31	1203-1205	по	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-32	1206-1210	всей	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-33	1211-1217	стране	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	
11-34	1217-1218	.	_	_	_	_	_	_	_	_	_	_	*[12]	*[24]	_	_	_	_	

#Text=Накануне выступления Путина министр ЖКХ Свердловской области Николай Смирнов признал, что реализация реформы в регионе проходит с обилием ошибок.
12-1	1219-1227	Накануне	Text	7-A	_	_	*	Day	A	1	*	*	*[12]	*[25]	Date	*	Day	*	
12-2	1228-1239	выступления	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-3	1240-1246	Путина	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-4	1247-1254	министр	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-5	1255-1258	ЖКХ	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-6	1259-1271	Свердловской	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-7	1272-1279	области	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-8	1280-1287	Николай	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-9	1288-1295	Смирнов	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-10	1296-1303	признал	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-11	1303-1304	,	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-12	1305-1308	что	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-13	1309-1319	реализация	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-14	1320-1327	реформы	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-15	1328-1329	в	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-16	1330-1337	регионе	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-17	1338-1346	проходит	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-18	1347-1348	с	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-19	1349-1356	обилием	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-20	1357-1363	ошибок	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	
12-21	1363-1364	.	_	_	_	_	_	_	_	_	_	_	*[12]	*[25]	_	_	_	_	

#Text=¶https://www.uralinform.ru/news/society/305243-putin-vyskazalsya-o-musornoi-rephorme/
13-1	1368-1369	¶	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-2	1369-1374	https	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
