#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2016-05-12
2-4	20-22	12	_	*	Day	-	-	12	*	*[3]	*[8]	Date[18]	*[18]	Day[18]	2016-05-12[18]	*	*	*	*	*	*	*	4Y	2-21[19_18]	
2-5	23-26	Мая	_	*	MonthName	-	-	05	*	*[3]	*[8]	Date[18]	*[18]	Day[18]	2016-05-12[18]	_	_	_	_	_	_	_	_	_	
2-6	27-31	2016	_	*	Year	-	-	2016	*	*[3]	*[8]	Date[18]	*[18]	Day[18]	2016-05-12[18]	_	_	_	_	_	_	_	_	_	
2-7	31-32	,	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-8	33-35	20	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-9	35-36	:	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-10	36-38	03	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-11	39-40	—	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-12	41-47	REGNUM	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-13	49-56	Министр	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-14	57-68	иностранных	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-15	69-72	дел	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-16	73-83	Российской	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-17	84-93	Федерации	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-18	94-100	Сергей	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-19	101-107	Лавров	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-20	108-110	15	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-21	111-113	16	_	*	Day	-	-	16	*	*[3]	*[8]	Date[19]	*[19]	Day[19]	2016-05-16[19]	*	*	*	*	*	*	*	4Y	3-3[20_19]	
2-22	114-117	мая	_	*	MonthName	DA	4	05	*	*[3]	*[8]	Date[19]	*[19]	Day[19]	2016-05-16[19]	_	_	_	_	_	_	_	_	_	
2-23	118-125	посетит	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-24	126-127	с	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-25	128-135	рабочим	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-26	136-143	визитом	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-27	144-154	Белоруссию	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-28	155-156	и	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-29	157-167	обменяется	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-30	168-169	с	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-31	170-176	главой	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-32	177-180	МИД	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-33	181-194	постсоветской	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-34	195-205	республики	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-35	206-216	Владимиром	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-36	217-223	Макеем	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-37	224-225	«	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-38	225-233	мнениями	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-39	234-236	по	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-40	237-245	наиболее	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-41	246-256	актуальным	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-42	257-266	проблемам	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-43	267-279	региональной	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-44	280-281	и	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-45	282-292	глобальной	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-46	293-305	безопасности	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-47	306-307	и	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-48	308-320	стабильности	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-49	320-321	»	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	
2-50	321-322	.	_	_	_	_	_	_	_	*[3]	*[8]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Об этом 12 мая на брифинге в Минске заявил начальник управления информации — пресс-секретарь МИД Белоруссии Дмитрий Мирончик.
3-1	323-325	Об	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-2	326-330	этом	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	331-333	12	_	*	Day	-	-	12	*	*[3]	*[9]	Date[20]	*[20]	Day[20]	2016-05-12[20]	_	_	_	_	_	_	_	_	_	
3-4	334-337	мая	_	*	MonthName	DA	4	05	*	*[3]	*[9]	Date[20]	*[20]	Day[20]	2016-05-12[20]	_	_	_	_	_	_	_	_	_	
3-5	338-340	на	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	341-349	брифинге	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	350-351	в	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	352-358	Минске	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	359-365	заявил	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	366-375	начальник	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	376-386	управления	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	387-397	информации	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-13	398-399	—	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-14	400-415	пресс-секретарь	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	416-419	МИД	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	420-430	Белоруссии	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-17	431-438	Дмитрий	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	439-447	Мирончик	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	447-448	.	_	_	_	_	_	_	_	*[3]	*[9]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶«Наряду с ежегодными совместными заседаниями коллегий внешнеполитических ведомств двух стран, ежегодный обмен рабочими визитами является традиционной формой тесного взаимодействия министерств иностранных дел Белоруссии и России», — отметил Мирончик.
4-1	449-450	¶	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-2	450-451	«	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-3	451-457	Наряду	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-4	458-459	с	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-5	460-470	ежегодными	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-6	471-482	совместными	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-7	483-494	заседаниями	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-8	495-503	коллегий	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-9	504-522	внешнеполитических	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-10	523-531	ведомств	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-11	532-536	двух	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-12	537-542	стран	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-13	542-543	,	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-14	544-553	ежегодный	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-15	554-559	обмен	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-16	560-568	рабочими	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-17	569-577	визитами	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-18	578-586	является	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-19	587-599	традиционной	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-20	600-606	формой	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-21	607-614	тесного	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-22	615-629	взаимодействия	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-23	630-641	министерств	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-24	642-653	иностранных	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-25	654-657	дел	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-26	658-668	Белоруссии	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-27	669-670	и	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-28	671-677	России	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-29	677-678	»	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-30	678-679	,	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-31	680-681	—	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-32	682-689	отметил	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-33	690-698	Мирончик	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-34	698-699	.	_	_	_	_	_	_	_	*[4]	*[10]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶По его словам, Лавров и Макей обсудят «широкий спектр актуальных вопросов двустороннего белорусско-российского сотрудничества, совместной работы в рамках различных интеграционных форматов».
5-1	700-701	¶	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-2	701-703	По	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-3	704-707	его	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-4	708-714	словам	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-5	714-715	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-6	716-722	Лавров	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-7	723-724	и	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-8	725-730	Макей	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-9	731-738	обсудят	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-10	739-740	«	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-11	740-747	широкий	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-12	748-754	спектр	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-13	755-765	актуальных	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-14	766-774	вопросов	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-15	775-788	двустороннего	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-16	789-811	белорусско-российского	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-17	812-826	сотрудничества	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-18	826-827	,	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-19	828-838	совместной	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-20	839-845	работы	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-21	846-847	в	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-22	848-854	рамках	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-23	855-864	различных	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-24	865-879	интеграционных	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-25	880-888	форматов	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-26	888-889	»	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-27	889-890	.	_	_	_	_	_	_	_	*[5]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В частности, речь пойдёт о Евразийском союзе, СНГ и ОДКБ, а также будет обсуждены вопросы «взаимной поддержки и согласования подходов к деятельности на площадках международных организаций».
6-1	891-892	В	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-2	893-902	частности	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-3	902-903	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-4	904-908	речь	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-5	909-915	пойдёт	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-6	916-917	о	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-7	918-929	Евразийском	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-8	930-935	союзе	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-9	935-936	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-10	937-940	СНГ	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-11	941-942	и	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-12	943-947	ОДКБ	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-13	947-948	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-14	949-950	а	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-15	951-956	также	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-16	957-962	будет	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-17	963-972	обсуждены	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-18	973-980	вопросы	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-19	981-982	«	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-20	982-990	взаимной	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-21	991-1000	поддержки	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-22	1001-1002	и	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-23	1003-1015	согласования	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-24	1016-1024	подходов	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-25	1025-1026	к	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-26	1027-1039	деятельности	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-27	1040-1042	на	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-28	1043-1052	площадках	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-29	1053-1066	международных	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-30	1067-1078	организаций	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-31	1078-1079	»	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-32	1079-1080	.	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Кроме того, «будут затронуты вопросы развития договорно-правовой базы и взаимодействия внешнеполитических ведомств Белоруссии и России».
7-1	1081-1086	Кроме	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-2	1087-1091	того	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-3	1091-1092	,	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-4	1093-1094	«	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-5	1094-1099	будут	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-6	1100-1109	затронуты	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-7	1110-1117	вопросы	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-8	1118-1126	развития	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-9	1127-1145	договорно-правовой	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-10	1146-1150	базы	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-11	1151-1152	и	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-12	1153-1167	взаимодействия	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-13	1168-1186	внешнеполитических	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-14	1187-1195	ведомств	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-15	1196-1206	Белоруссии	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-16	1207-1208	и	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-17	1209-1215	России	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-18	1215-1216	»	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-19	1216-1217	.	_	_	_	_	_	_	_	*[5]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Как сообщало ИА REGNUM, 12 мая в Могилёве состоялось заседание Совмина Союзного государства Белоруссии и России, на котором были рассмотрены проблемные вопросы двусторонних отношений, а также перспективы сотрудничества в экономической и политической сферах.
8-1	1218-1219	¶	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-2	1219-1222	Как	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-3	1223-1231	сообщало	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-4	1232-1234	ИА	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-5	1235-1241	REGNUM	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	1241-1242	,	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-7	1243-1245	12	_	*	Day	-	-	12	*	*[6]	*[14]	Date[21]	*[21]	Day[21]	2016-05-12[21]	_	_	_	_	_	_	_	_	_	
8-8	1246-1249	мая	_	*	MonthName	DA	4	05	*	*[6]	*[14]	Date[21]	*[21]	Day[21]	2016-05-12[21]	_	_	_	_	_	_	_	_	_	
8-9	1250-1251	в	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-10	1252-1260	Могилёве	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	1261-1271	состоялось	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
