#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2016-05-12
5-2	347-355	обсудили	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-3	356-365	различные	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-4	366-373	вопросы	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-5	373-374	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-6	375-384	связанные	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-7	385-386	с	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-8	387-396	развитием	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-9	397-407	космодрома	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-10	408-417	Восточный	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-11	417-418	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-12	419-437	совершенствованием	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-13	438-449	космической	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-14	450-457	отрасли	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-15	458-459	в	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-16	460-465	целом	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-17	465-466	»	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-18	466-467	,	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-19	468-469	—	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-20	470-479	рассказал	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-21	480-486	Песков	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-22	486-487	.	_	_	_	_	_	_	_	*[4]	*[11]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Представитель Кремля добавил, что главе государства доложили о мерах, принятых по итогам расследования причин, по которым был перенесен первый запуск с Восточного.
6-1	489-490	¶	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-2	490-503	Представитель	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-3	504-510	Кремля	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-4	511-518	добавил	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-5	518-519	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-6	520-523	что	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-7	524-529	главе	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-8	530-541	государства	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-9	542-550	доложили	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-10	551-552	о	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-11	553-558	мерах	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-12	558-559	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-13	560-568	принятых	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-14	569-571	по	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-15	572-578	итогам	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-16	579-592	расследования	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-17	593-599	причин	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-18	599-600	,	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-19	601-603	по	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-20	604-611	которым	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-21	612-615	был	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-22	616-625	перенесен	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-23	626-632	первый	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-24	633-639	запуск	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-25	640-641	с	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-26	642-652	Восточного	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-27	652-653	.	_	_	_	_	_	_	_	*[5]	*[12]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Изначально запуск ракеты-носителя «Союз-2.1а» был запланирован на утро 27 апреля, однако за минуту до старта он был отменен.
7-1	655-656	¶	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-2	656-666	Изначально	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-3	667-673	запуск	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-4	674-689	ракеты-носителя	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-5	690-691	«	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-6	691-695	Союз	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-7	695-696	-	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-8	696-697	2	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-9	697-698	.	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-10	698-699	1	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-11	699-700	а	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-12	700-701	»	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-13	702-705	был	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-14	706-718	запланирован	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-15	719-721	на	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-16	722-726	утро	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-17	727-729	27	_	*	Day	-	-	27	*	*[6]	*[13]	Date[17]	*[17]	Day[17]	2016-04-27[17]	*	*	*	*	*	*	*	4Y	9-19[18_17]	
7-18	730-736	апреля	_	*	MonthName	DA	4	04	*	*[6]	*[13]	Date[17]	*[17]	Day[17]	2016-04-27[17]	_	_	_	_	_	_	_	_	_	
7-19	736-737	,	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-20	738-744	однако	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-21	745-747	за	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-22	748-754	минуту	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-23	755-757	до	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-24	758-764	старта	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-25	765-767	он	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-26	768-771	был	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-27	772-779	отменен	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-28	779-780	.	_	_	_	_	_	_	_	*[6]	*[13]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Отмену запуска объяснили проблемой с одним из приборов ракеты, а гендиректор «Роскосмоса» позже сообщил, что проблемное место удалось локализовать.
8-1	781-787	Отмену	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-2	788-795	запуска	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-3	796-805	объяснили	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-4	806-815	проблемой	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-5	816-817	с	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	818-823	одним	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-7	824-826	из	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-8	827-835	приборов	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-9	836-842	ракеты	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-10	842-843	,	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	844-845	а	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-12	846-857	гендиректор	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-13	858-859	«	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-14	859-869	Роскосмоса	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-15	869-870	»	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-16	871-876	позже	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-17	877-884	сообщил	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-18	884-885	,	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-19	886-889	что	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-20	890-900	проблемное	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-21	901-906	место	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-22	907-914	удалось	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-23	915-927	локализовать	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-24	927-928	.	_	_	_	_	_	_	_	*[6]	*[14]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Ракета-носитель «Союз-2.1а» стартовала с космодрома Восточный в 5:01 мск 28 апреля.
9-1	929-944	Ракета-носитель	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-2	945-946	«	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	946-950	Союз	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-4	950-951	-	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	951-952	2	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	952-953	.	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	953-954	1	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-8	954-955	а	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-9	955-956	»	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	957-967	стартовала	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-11	968-969	с	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	970-980	космодрома	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-13	981-990	Восточный	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-14	991-992	в	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-15	993-994	5	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-16	994-995	:	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-17	995-997	01	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-18	998-1001	мск	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-19	1002-1004	28	_	*	Day	-	-	28	*	*[6]	*[15]	Date[18]	*[18]	Day[18]	2016-04-28[18]	_	_	_	_	_	_	_	_	_	
9-20	1005-1011	апреля	_	*	MonthName	DA	4	04	*	*[6]	*[15]	Date[18]	*[18]	Day[18]	2016-04-28[18]	_	_	_	_	_	_	_	_	_	
9-21	1011-1012	.	_	_	_	_	_	_	_	*[6]	*[15]	_	_	_	_	_	_	_	_	_	_	_	_	_	
