#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-09-07
4-9	278-283	СПбГУ	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-10	284-292	Владимир	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-11	293-301	Пянкевич	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-12	302-303	и	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-13	304-308	Олег	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-14	309-316	Пленков	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-15	316-317	,	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-16	318-319	а	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-17	320-325	также	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-18	326-343	исследовательница	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-19	344-351	Татьяна	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-20	352-357	Сохор	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-21	358-365	изучили	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-22	366-372	письма	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-23	372-373	,	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-24	374-382	дневники	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-25	383-384	и	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-26	385-397	воспоминания	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-27	398-405	жителей	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-28	406-412	города	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-29	412-413	.	_	_	_	_	_	_	_	*[8]	*[20]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=На основании этого они опубликовали научную статью о домашних животных в блокадном Ленинграде.
5-1	414-416	На	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-2	417-426	основании	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-3	427-432	этого	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-4	433-436	они	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-5	437-449	опубликовали	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-6	450-457	научную	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-7	458-464	статью	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-8	465-466	о	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-9	467-475	домашних	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-10	476-484	животных	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-11	485-486	в	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-12	487-496	блокадном	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-13	497-507	Ленинграде	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-14	507-508	.	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Оказалось, что горожане в письмах, которые проходили через военную цензуру, сообщали об употреблении в пищу «телят», «коз» и «курочек» вместо кошек и собак.
6-1	512-513	¶	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-2	513-522	Оказалось	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-3	522-523	,	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-4	524-527	что	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-5	528-536	горожане	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-6	537-538	в	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-7	539-546	письмах	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-8	546-547	,	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-9	548-555	которые	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-10	556-565	проходили	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-11	566-571	через	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-12	572-579	военную	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-13	580-587	цензуру	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-14	587-588	,	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-15	589-597	сообщали	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-16	598-600	об	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-17	601-613	употреблении	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-18	614-615	в	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-19	616-620	пищу	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-20	621-622	«	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-21	622-627	телят	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-22	627-628	»	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-23	628-629	,	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-24	630-631	«	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-25	631-634	коз	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-26	634-635	»	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-27	636-637	и	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-28	638-639	«	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-29	639-646	курочек	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-30	646-647	»	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-31	648-654	вместо	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-32	655-660	кошек	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-33	661-662	и	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-34	663-668	собак	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-35	668-669	.	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Домашние животные и голуби осенью 1941 года начали пропадать с улиц Ленинграда, поскольку тогда и возникла острая нехватка припасов.
7-1	670-678	Домашние	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-2	679-687	животные	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-3	688-689	и	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-4	690-696	голуби	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-5	697-703	осенью	_	*	Season	-	-	FA	*	*[9]	*[23]	Date[38]	*[38]	Season[38]	1941-FA[38]	_	_	_	_	_	_	_	_	_	
7-6	704-708	1941	_	*[2]	Year[2]	-[2]	-[2]	1941[2]	*[2]	*[9]	*[23]	Date[38]	*[38]	Season[38]	1941-FA[38]	_	_	_	_	_	_	_	_	_	
7-7	709-713	года	_	*[2]	Year[2]	-[2]	-[2]	1941[2]	*[2]	*[9]	*[23]	Date[38]	*[38]	Season[38]	1941-FA[38]	_	_	_	_	_	_	_	_	_	
7-8	714-720	начали	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-9	721-730	пропадать	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-10	731-732	с	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-11	733-737	улиц	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-12	738-748	Ленинграда	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-13	748-749	,	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-14	750-759	поскольку	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-15	760-765	тогда	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-16	766-767	и	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-17	768-776	возникла	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-18	777-783	острая	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-19	784-792	нехватка	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-20	793-801	припасов	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-21	801-802	.	_	_	_	_	_	_	_	*[9]	*[23]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Часто такую еду пытались отдать детям, скрывая ее происхождение.
8-1	806-807	¶	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-2	807-812	Часто	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-3	813-818	такую	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-4	819-822	еду	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-5	823-831	пытались	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	832-838	отдать	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-7	839-844	детям	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-8	844-845	,	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-9	846-853	скрывая	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-10	854-856	ее	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	857-870	происхождение	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-12	870-871	.	_	_	_	_	_	_	_	*[10]	*[24]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶«Одни не видели в этом ничего предосудительного: мы же едим курицу и телятину.
9-1	873-874	¶	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-2	874-875	«	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	875-879	Одни	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-4	880-882	не	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	883-889	видели	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	890-891	в	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	892-896	этом	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-8	897-903	ничего	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-9	904-921	предосудительного	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	921-922	:	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-11	923-925	мы	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	926-928	же	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-13	929-933	едим	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-14	934-940	курицу	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-15	941-942	и	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-16	943-951	телятину	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-17	951-952	.	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Для других это было крайним средством выживания, им приходилось преодолевать неприятие, чтобы выжить.
10-1	953-956	Для	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-2	957-963	других	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-3	964-967	это	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-4	968-972	было	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-5	973-980	крайним	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-6	981-990	средством	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-7	991-1000	выживания	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-8	1000-1001	,	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-9	1002-1004	им	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-10	1005-1016	приходилось	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-11	1017-1029	преодолевать	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-12	1030-1039	неприятие	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-13	1039-1040	,	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-14	1041-1046	чтобы	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-15	1047-1053	выжить	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-16	1053-1054	.	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Третьи считали это немыслимым и осуждали «кошкоедов», иногда считая гибель таких людей возмездием», - отмечает профессор Пянкевич.
11-1	1055-1061	Третьи	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-2	1062-1069	считали	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-3	1070-1073	это	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-4	1074-1084	немыслимым	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-5	1085-1086	и	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-6	1087-1095	осуждали	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-7	1096-1097	«	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-8	1097-1106	кошкоедов	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-9	1106-1107	»	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-10	1107-1108	,	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-11	1109-1115	иногда	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-12	1116-1122	считая	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-13	1123-1129	гибель	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-14	1130-1135	таких	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-15	1136-1141	людей	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-16	1142-1152	возмездием	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-17	1152-1153	»	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-18	1153-1154	,	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-19	1155-1156	-	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-20	1157-1165	отмечает	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-21	1166-1175	профессор	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-22	1176-1184	Пянкевич	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-23	1184-1185	.	_	_	_	_	_	_	_	*[11]	*[27]	_	_	_	_	_	_	_	_	_	_	_	_	_	

