#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-22
4-17	194-195	.	_	_	_	_	_	_	_	*[8]	*[16]	_	_	_	_	

#Text=Об этом в Сети сообщили активисты движения «Город и транспорт».
5-1	196-198	Об	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-2	199-203	этом	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-3	204-205	в	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-4	206-210	Сети	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-5	211-219	сообщили	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-6	220-229	активисты	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-7	230-238	движения	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-8	239-240	«	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-9	240-245	Город	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-10	246-247	и	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-11	248-257	транспорт	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-12	257-258	»	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	
5-13	258-259	.	_	_	_	_	_	_	_	*[8]	*[17]	_	_	_	_	

#Text=¶Изначально дом олицетворял эпоху социалистических перемен.
6-1	264-265	¶	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-2	265-275	Изначально	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-3	276-279	дом	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-4	280-291	олицетворял	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-5	292-297	эпоху	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-6	298-314	социалистических	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-7	315-322	перемен	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	
6-8	322-323	.	_	_	_	_	_	_	_	*[9]	*[18]	_	_	_	_	

#Text=Разрушенный в годы ВОВ, в 50-х он приобрел «городской шик» в виде неоклассического декора.
7-1	324-335	Разрушенный	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-2	336-337	в	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-3	338-342	годы	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-4	343-346	ВОВ	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-5	346-347	,	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-6	348-349	в	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-7	350-352	50	_	*[4]	YearsX0[4]	DA[4]	5[4]	50[4]	*[4]	*[9]	*[19]	Date[30]	*[30]	YearsX0[30]	*[30]	
7-8	352-353	-	_	*[4]	YearsX0[4]	DA[4]	5[4]	50[4]	*[4]	*[9]	*[19]	Date[30]	*[30]	YearsX0[30]	*[30]	
7-9	353-354	х	_	*[4]	YearsX0[4]	DA[4]	5[4]	50[4]	*[4]	*[9]	*[19]	Date[30]	*[30]	YearsX0[30]	*[30]	
7-10	355-357	он	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-11	358-366	приобрел	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-12	367-368	«	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-13	368-377	городской	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-14	378-381	шик	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-15	381-382	»	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-16	383-384	в	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-17	385-389	виде	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-18	390-406	неоклассического	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-19	407-413	декора	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	
7-20	413-414	.	_	_	_	_	_	_	_	*[9]	*[19]	_	_	_	_	

#Text=Народное звание «дом-убийца» здание получило в 1996 году, кода внезапно обрушившийся кусок карниза убил проходившего мимо мужчину, а также отрубил ступню школьнице.
8-1	415-423	Народное	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-2	424-430	звание	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-3	431-432	«	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-4	432-442	дом-убийца	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-5	442-443	»	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-6	444-450	здание	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-7	451-459	получило	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-8	460-461	в	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-9	462-466	1996	_	*[5]	Year[5]	-[5]	-[5]	1996[5]	*[5]	*[9]	*[20]	Date[31]	*[31]	Year[31]	*[31]	
8-10	467-471	году	_	*[5]	Year[5]	-[5]	-[5]	1996[5]	*[5]	*[9]	*[20]	Date[31]	*[31]	Year[31]	*[31]	
8-11	471-472	,	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-12	473-477	кода	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-13	478-486	внезапно	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-14	487-499	обрушившийся	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-15	500-505	кусок	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-16	506-513	карниза	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-17	514-518	убил	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-18	519-531	проходившего	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-19	532-536	мимо	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-20	537-544	мужчину	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-21	544-545	,	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-22	546-547	а	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-23	548-553	также	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-24	554-561	отрубил	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-25	562-568	ступню	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-26	569-578	школьнице	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	
8-27	578-579	.	_	_	_	_	_	_	_	*[9]	*[20]	_	_	_	_	

#Text=¶Спустя пятилетку дом признали непригодным для жилья и предложили горожанам переехать в другое место.
9-1	583-584	¶	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-2	584-590	Спустя	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-3	591-600	пятилетку	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-4	601-604	дом	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-5	605-613	признали	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-6	614-625	непригодным	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-7	626-629	для	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-8	630-635	жилья	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-9	636-637	и	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-10	638-648	предложили	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-11	649-658	горожанам	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-12	659-668	переехать	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-13	669-670	в	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-14	671-677	другое	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-15	678-683	место	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	
9-16	683-684	.	_	_	_	_	_	_	_	*[10]	*[21]	_	_	_	_	

#Text=Однако последние отказались менять район проживания.
10-1	685-691	Однако	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-2	692-701	последние	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-3	702-712	отказались	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-4	713-719	менять	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-5	720-725	район	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-6	726-736	проживания	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	
10-7	736-737	.	_	_	_	_	_	_	_	*[10]	*[22]	_	_	_	_	

#Text=Правда, после переезда в соседнюю многоэтажку не воронежцы остались довольны.
11-1	738-744	Правда	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-2	744-745	,	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-3	746-751	после	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-4	752-760	переезда	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-5	761-762	в	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-6	763-771	соседнюю	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-7	772-783	многоэтажку	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-8	784-786	не	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-9	787-796	воронежцы	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-10	797-805	остались	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-11	806-814	довольны	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	
11-12	814-815	.	_	_	_	_	_	_	_	*[10]	*[23]	_	_	_	_	

#Text=¶Что касается старого дома, то его заполонили представители низких социальных слоев.
12-1	820-821	¶	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-2	821-824	Что	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-3	825-833	касается	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-4	834-841	старого	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-5	842-846	дома	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-6	846-847	,	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-7	848-850	то	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-8	851-854	его	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-9	855-865	заполонили	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-10	866-879	представители	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-11	880-886	низких	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-12	887-897	социальных	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-13	898-903	слоев	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	
12-14	903-904	.	_	_	_	_	_	_	_	*[11]	*[24]	_	_	_	_	

#Text=По слова местных жителей, во время приезда в город Владимира Путина дом накрыли огромным баннером.
13-1	905-907	По	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-2	908-913	слова	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-3	914-921	местных	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-4	922-929	жителей	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-5	929-930	,	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-6	931-933	во	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-7	934-939	время	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-8	940-947	приезда	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-9	948-949	в	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-10	950-955	город	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-11	956-965	Владимира	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-12	966-972	Путина	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-13	973-976	дом	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-14	977-984	накрыли	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-15	985-993	огромным	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-16	994-1002	баннером	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	
13-17	1002-1003	.	_	_	_	_	_	_	_	*[11]	*[25]	_	_	_	_	

#Text=Теперь здесь построят новый восьмиэтажный дом.
14-1	1004-1010	Теперь	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-2	1011-1016	здесь	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-3	1017-1025	построят	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-4	1026-1031	новый	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-5	1032-1045	восьмиэтажный	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-6	1046-1049	дом	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
14-7	1049-1050	.	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	

#Text=¶http://xn--b1abdrpa5c.xn--80asehdb/news/novosti/voronezhe-pristupili-k-snosu-doma-ubiytsy/
15-1	1054-1055	¶	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-2	1055-1059	http	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-3	1059-1060	:	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-4	1060-1061	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-5	1061-1062	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-6	1062-1064	xn	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-7	1064-1065	-	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-8	1065-1066	-	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-9	1066-1067	b	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-10	1067-1068	1	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-11	1068-1074	abdrpa	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-12	1074-1075	5	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-13	1075-1076	c	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-14	1076-1077	.	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-15	1077-1079	xn	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-16	1079-1080	-	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-17	1080-1081	-	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-18	1081-1083	80	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-19	1083-1089	asehdb	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-20	1089-1090	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-21	1090-1094	news	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-22	1094-1095	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-23	1095-1102	novosti	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-24	1102-1103	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-25	1103-1144	voronezhe-pristupili-k-snosu-doma-ubiytsy	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
15-26	1144-1145	/	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
